Id,Name,Surname,Division,Manager,Gender,Sexual_Orientation,LGBTQ,Indigenous,Ethnicity,Disability,Minority,Veteran,Date of Birth,Age,Preferred Name,Nationality,Hobbies,Pronouns,Mobile Number,Email,Aug_D_Q1,Aug_D_Q2,Aug_D_Q3,Aug_D_Q4,Aug_D_Q5,D_Negative,D_Neutral,D_Positive,Aug_E_Q1,Aug_E_Q2,Aug_E_Q3,Aug_E_Q4,Aug_E_Q5,E_Negative,E_Neutral,E_Positive,Aug_I_Q1,Aug_I_Q2,Aug_I_Q3,Aug_I_Q4,Aug_I_Q5,I_Negative,I_Neutral,I_Positive
5518,Javier,Anderson,Marketing,No,Male,Heterosexual,No,No,White,No,No,No,1983-01-28,39,Javier,Malaysian,Sports,He/him/his,694 439 9580,Javier.Anderson@mail.ca,0,1,-2,-2,-1,3,1,1,-1,2,-1,1,0,2,1,2,2,2,1,2,1,0,0,5
5519,Noemi,Mcgregor,Marketing,No,Male,Heterosexual,No,No,White,No,No,No,1965-05-14,57,Noemi,Russian,Fishing,He/him/his,771 649 6163,Noemi.Mcgregor@mail.ca,0,0,0,2,-1,1,3,1,1,1,1,-1,2,1,0,4,-2,1,2,0,2,1,1,3
5520,Luna,Rogan,Sales,No,Male,Heterosexual,No,No,Black,No,Prefer not to say,No,1996-06-19,26,Luna,Canadian,Reading,He/him/his,943 774 1822,Luna.Rogan@mail.ca,-1,-1,-1,2,1,3,0,2,-1,0,2,2,-2,2,1,2,1,2,-2,-2,0,2,1,2
5521,Josephine,Bailey,Operations,No,Prefer not to say,Heterosexual,No,No,White,Yes,No,No,1977-02-24,45,Josephine,Albanian,Sports,Ze/hir/hirs,566 748 7292,Josephine.Bailey@mail.ca,-1,-1,2,2,2,2,0,3,0,1,-2,1,-2,2,1,2,-1,2,-2,-1,2,3,0,2
5522,Evelynn,Osman,IT,No,Male,Heterosexual,No,Prefer not to say,White,No,No,No,1958-11-21,63,Evelynn,Canadian,Travelling,He/him/his,692 318 9155,Evelynn.Osman@mail.ca,-2,0,1,1,1,1,1,3,0,2,2,2,-1,1,1,3,0,2,1,0,2,0,2,3
5523,Harvey,Horton,IT,No,Male,Heterosexual,No,No,Asian,No,Yes,No,1985-12-25,36,Harvey,American,Travelling,He/him/his,418 666 7004,Harvey.Horton@mail.ca,2,-2,1,2,2,1,0,4,-2,2,1,0,-1,2,1,2,1,2,1,2,2,0,0,5
5524,Michaela,Devonport,Finance,No,Prefer not to say,Prefer not to say,Yes,No,Latin,Yes,No,No,1992-10-04,29,Michaela,American,Travelling,Xe/xem/xyrs,383 211 2240,Michaela.Devonport@mail.ca,0,-1,0,2,0,1,3,1,-2,0,-1,-2,-2,4,1,0,0,-1,2,0,0,1,3,1
5525,Tania,Evans,IT,No,Female,Heterosexual,No,No,Asian,No,No,No,1971-05-12,51,Tania,Ukrainian,Reading,She/her/hers,657 909 9833,Tania.Evans@mail.ca,1,-2,2,0,-2,2,1,2,-2,0,1,0,-2,2,2,1,-1,1,2,2,1,1,0,4
5526,Tony,Rose,Finance,No,Female,Homosexual,Yes,No,White,No,No,No,1994-05-07,28,Tony,Indian,Video Games,She/her/hers,998 553 7870,Tony.Rose@mail.ca,1,0,2,2,0,0,2,3,0,1,1,0,2,0,2,3,0,-2,-2,-1,2,3,1,1
5527,Jayden,Bell,Marketing,No,Male,Heterosexual,No,No,White,No,Yes,No,1994-07-30,28,Jayden,American,Music,He/him/his,216 847 7437,Jayden.Bell@mail.ca,1,2,2,-2,0,1,1,3,-2,2,2,1,1,1,0,4,-1,2,0,-2,2,2,1,2
5528,Sofia,Gordon,Finance,No,Male,Heterosexual,No,No,White,No,No,No,1991-08-08,31,Sofia,Canadian,Crafting,He/him/his,119 422 2222,Sofia.Gordon@mail.ca,0,-2,0,1,2,1,2,2,1,1,1,1,2,0,0,5,0,2,2,-2,2,1,1,3
5529,Mina,Moreno,Sales,No,Male,Heterosexual,No,Yes,White,No,Yes,No,1978-09-16,44,Mina,Mexican,Video Games,He/him/his,160 455 4135,Mina.Moreno@mail.ca,1,0,1,1,0,0,2,3,-1,1,2,1,2,1,0,4,1,2,2,1,2,0,0,5
5530,Barney,Ogilvy,Finance,No,Male,Heterosexual,No,No,Middle Eastern,Yes,No,No,1980-06-23,42,Barney,British,Cooking,He/him/his,141 617 8654,Barney.Ogilvy@mail.ca,0,2,2,1,-2,1,1,3,-1,1,2,-1,2,2,0,3,2,1,2,1,1,0,0,5
5531,Matt,Poole,Finance,No,Male,Heterosexual,No,No,White,Prefer not to say,No,No,1989-07-06,33,Matt,Greek,Fishing,He/him/his,881 941 8084,Matt.Poole@mail.ca,1,1,2,2,1,0,0,5,-1,2,-2,-2,1,3,0,2,1,1,1,2,1,0,0,5
5532,Helen,Woods,Marketing,No,Female,Heterosexual,No,No,White,Prefer not to say,No,No,1987-10-08,34,Helen,American,Music,She/her/hers,200 496 9958,Helen.Woods@mail.ca,0,-2,-2,1,1,2,1,2,-1,1,-1,0,2,2,1,2,1,1,1,1,1,0,0,5
5533,Ronald,Khan,Sales,No,Male,Heterosexual,No,No,Asian,No,No,No,1959-11-02,62,Ronald,Croatian,Travelling,He/him/his,200 568 4431,Ronald.Khan@mail.ca,-1,-2,-1,0,0,3,2,0,1,2,1,2,1,0,0,5,2,-2,-1,2,-1,3,0,2
5534,Rick,Bristow,IT,No,Male,Heterosexual,No,No,Asian,No,No,No,1982-11-04,39,Rick,Philippine,Video Games,He/him/his,102 107 1648,Rick.Bristow@mail.ca,-1,-1,-1,2,2,3,0,2,0,2,-2,2,2,1,1,3,2,0,0,1,2,0,2,3
5535,Marissa,Barrett,IT,Yes,Male,Heterosexual,No,No,White,No,No,No,1991-09-01,31,Marissa,Lebanese,Music,He/him/his,988 748 8934,Marissa.Barrett@mail.ca,-2,0,0,1,0,1,3,1,-1,2,1,0,1,1,1,3,-1,2,0,-1,-1,3,1,1
5536,Owen,Gonzales,IT,No,Male,Heterosexual,No,No,White,Yes,No,No,1977-01-16,45,Owen,Korean,Music,He/him/his,189 192 6238,Owen.Gonzales@mail.ca,-1,1,0,0,-2,2,2,1,2,1,1,2,2,0,0,5,0,2,1,-2,2,1,1,3
5537,Matt,Patel,Finance,No,Male,Heterosexual,No,No,White,No,Yes,No,1984-07-05,38,Matt,Indonesian,Sports,He/him/his,975 813 6799,Matt.Patel@mail.ca,-1,2,-1,0,-2,3,1,1,0,2,2,1,2,0,1,4,2,0,0,-1,1,1,2,2
5538,Hayden,Oldfield,HR,No,Female,Heterosexual,No,No,White,Yes,No,No,1993-08-04,29,Hayden,Ukrainian,Cooking,She/her/hers,937 346 8896,Hayden.Oldfield@mail.ca,-2,2,0,2,0,1,2,2,-1,2,2,-1,2,2,0,3,0,0,0,-1,-1,2,3,0
5539,William,Nash,Finance,No,Female,Heterosexual,No,No,White,No,No,No,1981-12-05,40,William,English,Music,She/her/hers,153 491 5211,William.Nash@mail.ca,2,0,1,0,2,0,2,3,-2,2,2,1,1,1,0,4,1,1,-2,2,1,1,0,4
5540,Ronald,Blackburn,Finance,No,Female,Heterosexual,No,No,White,No,No,No,1993-04-26,29,Ronald,Swiss,Video Games,She/her/hers,580 364 6445,Ronald.Blackburn@mail.ca,2,-1,0,2,2,1,1,3,-1,-2,1,0,0,2,2,1,-2,1,2,1,-1,2,0,3
5541,Brad,Parker,RD,No,Male,Heterosexual,No,No,Middle Eastern,No,No,No,1968-09-10,54,Brad,Moroccan,Reading,He/him/his,347 195 8060,Brad.Parker@mail.ca,-1,-2,-1,-1,0,4,1,0,-1,2,2,1,-2,2,0,3,-2,2,2,0,-1,2,1,2
5542,Bart,Yarwood,IT,No,Prefer not to say,Heterosexual,No,No,White,No,No,No,1987-05-04,35,Bart,Korean,Music,They/them/theirs,480 166 3435,Bart.Yarwood@mail.ca,-1,1,0,1,1,1,1,3,1,2,-2,-1,1,2,0,3,-1,2,1,-2,1,2,0,3
5543,Ruby,Thomas,Operations,No,Male,Heterosexual,No,No,White,No,Yes,No,1994-01-13,28,Ruby,Canadian,Sports,He/him/his,990 361 5469,Ruby.Thomas@mail.ca,-1,1,0,2,-1,2,1,2,1,2,1,1,1,0,0,5,1,1,1,2,1,0,0,5
5544,Ivette,Campbell,HR,No,Male,Heterosexual,No,No,White,No,No,No,1989-01-17,33,Ivette,Indian,Video Games,He/him/his,948 109 6669,Ivette.Campbell@mail.ca,-2,-2,2,1,1,2,0,3,0,2,2,2,1,0,1,4,0,0,0,2,2,0,3,2
5545,Cristal,Jackson,RD,No,Female,Heterosexual,No,No,White,Yes,No,No,1983-08-29,39,Cristal,Indian,Video Games,She/her/hers,137 434 4531,Cristal.Jackson@mail.ca,1,-2,-2,1,-1,3,0,2,1,-1,-1,-2,-2,4,0,1,-1,-1,1,-2,-1,4,0,1
5546,Gina,Lewis,Operations,No,Female,Heterosexual,No,No,Latin,Yes,No,No,1988-07-03,34,Gina,Peruvian,Music,She/her/hers,888 359 9666,Gina.Lewis@mail.ca,1,2,2,-2,0,1,1,3,-1,1,-1,0,1,2,1,2,1,1,2,0,1,0,1,4
5547,Estrella,Reese,HR,No,Female,Heterosexual,No,No,White,No,No,No,1973-11-15,48,Estrella,American,Cooking,She/her/hers,362 878 6361,Estrella.Reese@mail.ca,0,-2,-2,1,2,2,1,2,-2,1,0,0,2,1,2,2,2,2,1,2,2,0,0,5
5548,Alma,Duvall,Operations,No,Male,Heterosexual,No,No,White,No,No,No,1986-11-14,35,Alma,Canadian,Crafting,He/him/his,253 711 9625,Alma.Duvall@mail.ca,1,2,1,1,1,0,0,5,-2,1,2,1,0,1,1,3,-1,2,2,0,1,1,1,3
5549,Jacob,Nobbs,IT,No,Female,Heterosexual,No,No,White,Yes,Yes,No,1992-01-27,30,Jacob,Canadian,Reading,She/her/hers,513 952 5615,Jacob.Nobbs@mail.ca,-2,2,-2,2,2,2,0,3,-2,2,0,-2,2,2,1,2,-2,2,1,0,1,1,1,3
5550,Quinn,Douglas,Sales,No,Male,Heterosexual,No,No,White,No,No,No,1988-08-28,34,Quinn,Canadian,Sports,He/him/his,103 964 3267,Quinn.Douglas@mail.ca,2,0,1,2,2,0,1,4,2,2,-1,2,2,1,0,4,2,1,1,-1,2,1,0,4
5551,Josh,Harris,Sales,No,Prefer not to say,Prefer not to say,Prefer not to say,No,Middle Eastern,No,No,No,1992-05-14,30,Josh,Greek,Video Games,Ze/zir/zirs,102 688 8414,Josh.Harris@mail.ca,0,0,-1,2,1,1,2,2,0,1,-1,0,1,1,2,2,2,-2,0,1,-1,2,1,2
5552,Carl,Cox,HR,No,Male,Heterosexual,No,No,White,Yes,No,No,1992-10-15,29,Carl,Mexican,Music,He/him/his,404 335 4690,Carl.Cox@mail.ca,1,-2,2,0,0,1,2,2,0,-1,-2,2,-2,3,1,1,1,2,2,-1,-2,2,0,3
5553,Russel,Brown,HR,No,Male,Heterosexual,No,No,White,No,No,No,1993-07-21,29,Russel,Canadian,Cooking,He/him/his,920 784 5322,Russel.Brown@mail.ca,0,1,-1,1,1,1,1,3,-1,-1,2,1,-2,3,0,2,0,1,2,-2,1,1,1,3
5554,Peter,Mcnally,RD,No,Prefer not to say,Prefer not to say,Prefer not to say,Prefer not to say,White,No,Prefer not to say,No,1992-04-01,30,Peter,American,Cooking,They/them/theirs,193 719 4729,Peter.Mcnally@mail.ca,2,1,2,1,-2,1,0,4,-2,2,2,-1,1,2,0,3,-2,2,1,-2,1,2,0,3
5555,Anthony,Walker,Sales,No,Prefer not to say,Heterosexual,No,No,White,No,No,No,1957-09-28,65,Anthony,American,Music,They/them/theirs,973 875 7180,Anthony.Walker@mail.ca,-2,2,2,1,1,1,0,4,1,0,2,0,0,0,3,2,1,2,1,1,2,0,0,5
5556,Lucy,Drummond,Finance,No,Male,Heterosexual,No,No,Asian,No,No,No,1996-04-25,26,Lucy,Canadian,Sports,He/him/his,623 617 6143,Lucy.Drummond@mail.ca,0,1,0,1,2,0,2,3,0,1,1,2,2,0,1,4,-2,1,2,-1,1,2,0,3
5557,Leroy,Cassidy,Marketing,No,Female,Heterosexual,No,No,White,No,Yes,No,1986-04-21,36,Leroy,Canadian,Music,She/her/hers,879 761 1413,Leroy.Cassidy@mail.ca,1,-1,2,2,1,1,0,4,-1,1,2,-1,-1,3,0,2,2,1,2,1,2,0,0,5
5558,Rosa,Morrison,IT,No,Male,Heterosexual,No,No,White,Yes,Yes,No,1970-11-20,51,Rosa,German,Crafting,He/him/his,219 313 7118,Rosa.Morrison@mail.ca,0,-2,-1,1,1,2,1,2,1,1,0,2,2,0,1,4,2,2,-1,-1,1,2,0,3
5559,Erica,Gibbons,Sales,No,Male,Heterosexual,No,No,White,No,No,No,1989-09-22,33,Erica,Canadian,Travelling,He/him/his,128 380 6527,Erica.Gibbons@mail.ca,0,-1,0,1,2,1,2,2,0,-1,1,1,-2,2,1,2,1,1,2,1,2,0,0,5
5560,Valerie,Lane,Marketing,No,Other,Heterosexual,No,Yes,White,No,Yes,No,1986-11-19,35,Valerie,Canadian,Music,They/them/theirs,389 387 2746,Valerie.Lane@mail.ca,2,-2,-2,2,2,2,0,3,0,2,0,-2,2,1,2,2,1,2,2,1,-1,1,0,4
5561,Boris,Moss,Marketing,No,Male,Heterosexual,No,No,Middle Eastern,No,No,No,1982-08-29,40,Boris,Chinese,Music,He/him/his,130 777 9899,Boris.Moss@mail.ca,2,-2,1,1,2,1,0,4,-1,2,2,2,2,1,0,4,0,1,1,-1,1,1,1,3
5562,Jamie,Pearce,RD,No,Female,Heterosexual,No,No,Asian,Yes,No,No,1994-02-01,28,Jamie,Canadian,Sports,She/her/hers,180 683 7168,Jamie.Pearce@mail.ca,-2,-2,-2,0,-2,4,1,0,0,1,-2,-1,2,2,1,2,-2,2,1,-2,1,2,0,3
5563,Owen,Jeffery,Finance,No,Female,Heterosexual,No,No,White,Yes,No,No,1975-07-30,47,Owen,Japanese,Sports,She/her/hers,169 610 6243,Owen.Jeffery@mail.ca,1,-2,1,1,2,1,0,4,-1,0,0,-1,-2,3,2,0,-2,2,2,-2,2,2,0,3
5564,Kenzie,Cadman,IT,Yes,Female,Heterosexual,No,No,White,Prefer not to say,No,No,1988-12-14,33,Kenzie,Moroccan,Fishing,She/her/hers,427 491 5939,Kenzie.Cadman@mail.ca,-1,2,-1,2,1,2,0,3,0,2,0,-2,1,1,2,2,0,1,2,-2,2,1,1,3
5565,Marvin,Abbey,HR,No,Female,Heterosexual,No,No,Asian,No,No,No,1994-12-24,27,Marvin,Indian,Video Games,She/her/hers,956 249 8070,Marvin.Abbey@mail.ca,-1,1,0,0,1,1,2,2,2,2,2,-1,1,1,0,4,-2,2,1,0,1,1,1,3
5566,Luke,Todd,Finance,No,Male,Prefer not to say,Prefer not to say,No,White,No,No,No,1983-03-27,39,Luke,Peruvian,Reading,He/him/his,397 295 7098,Luke.Todd@mail.ca,-1,1,0,-2,-1,3,1,1,2,1,-1,1,2,1,0,4,-1,1,2,1,2,1,0,4
5567,Elijah,Vangness,HR,No,Male,Heterosexual,No,No,White,No,Yes,No,1972-05-11,50,Elijah,Ecuadorian,Reading,He/him/his,807 985 1194,Elijah.Vangness@mail.ca,0,2,-1,2,2,1,1,3,-2,1,1,-2,-2,3,0,2,-1,2,2,-1,1,2,0,3
5568,Naomi,Moore,RD,No,Male,Heterosexual,No,No,White,No,No,No,1997-10-21,24,Naomi,Indian,Sports,He/him/his,361 103 3545,Naomi.Moore@mail.ca,-1,0,-1,0,1,2,2,1,0,2,-2,-1,2,2,1,2,1,1,2,2,1,0,0,5
5569,Teagan,Hamilton,IT,No,Male,Heterosexual,No,No,White,No,No,No,1978-11-01,43,Teagan,Canadian,Reading,He/him/his,931 891 2643,Teagan.Hamilton@mail.ca,-1,-1,2,2,-1,3,0,2,0,2,0,-1,1,1,2,2,-1,2,2,-1,2,2,0,3
5570,Noemi,Myatt,IT,No,Female,Heterosexual,No,No,Asian,Yes,No,No,1996-11-20,25,Noemi,Canadian,Crafting,She/her/hers,540 243 6302,Noemi.Myatt@mail.ca,-2,-2,-1,-1,-1,5,0,0,-1,-1,2,-2,-2,4,0,1,1,2,2,0,2,0,1,4
5571,Adela,Hudson,Operations,No,Male,Heterosexual,No,No,White,No,No,No,1968-11-03,53,Adela,American,Travelling,He/him/his,629 708 1986,Adela.Hudson@mail.ca,0,-2,-1,2,0,2,2,1,1,1,1,1,-1,1,0,4,2,-1,0,2,0,1,2,2
5572,Kaylee,Selby,IT,No,Male,Prefer not to say,Yes,No,Asian,Yes,No,No,1981-04-11,41,Kaylee,Canadian,Sports,He/him/his,268 470 7092,Kaylee.Selby@mail.ca,1,1,2,1,0,0,1,4,0,1,0,1,1,0,2,3,-2,-2,0,-1,0,3,2,0
5573,Lily,Edmonds,Operations,No,Male,Heterosexual,No,No,Asian,Yes,No,No,1980-07-05,42,Lily,Chinese,Cooking,He/him/his,435 553 7838,Lily.Edmonds@mail.ca,1,-1,2,1,2,1,0,4,-1,1,0,1,2,1,1,3,0,1,0,0,2,0,3,2
5574,Aurelia,Leslie,Finance,No,Male,Heterosexual,No,No,White,No,No,No,1978-11-27,43,Aurelia,Canadian,Travelling,He/him/his,195 651 2222,Aurelia.Leslie@mail.ca,0,-1,-2,2,1,2,1,2,-1,2,1,2,1,1,0,4,2,1,2,1,2,0,0,5
5575,Shannon,Potter,Sales,No,Male,Heterosexual,No,No,White,No,No,No,1987-09-10,35,Shannon,Canadian,Travelling,He/him/his,724 508 4625,Shannon.Potter@mail.ca,0,2,-1,1,1,1,1,3,1,2,-1,2,0,1,1,3,-2,2,1,-1,1,2,0,3
5576,Agnes,Denton,HR,No,Male,Heterosexual,No,Yes,White,No,No,No,1992-07-07,30,Agnes,German,Cooking,He/him/his,347 391 2643,Agnes.Denton@mail.ca,2,0,1,2,2,0,1,4,0,2,2,-2,-1,2,1,2,1,1,1,2,2,0,0,5
5577,Roger,Chapman,Operations,Yes,Male,Heterosexual,No,No,White,No,No,No,1979-05-14,43,Roger,Canadian,Sports,He/him/his,515 331 7662,Roger.Chapman@mail.ca,-1,-2,-2,2,1,3,0,2,2,1,-2,1,1,1,0,4,2,-1,1,1,0,1,1,3
5578,Fred,Rixon,Marketing,No,Prefer not to say,Heterosexual,No,No,White,No,No,No,1959-11-15,62,Fred,Canadian,Sports,They/them/theirs,996 857 5718,Fred.Rixon@mail.ca,0,2,-1,1,1,1,1,3,-2,2,1,-1,2,2,0,3,1,2,1,2,-1,1,0,4
5579,Clint,Johnson,IT,Yes,Female,Heterosexual,No,No,White,No,No,No,1987-11-19,34,Clint,Korean,Crafting,She/her/hers,672 974 6474,Clint.Johnson@mail.ca,-1,-2,2,1,-1,3,0,2,-2,-1,1,-1,0,3,1,1,1,1,1,-2,2,1,0,4
5580,Tony,Sanchez,IT,No,Male,Prefer not to say,Prefer not to say,No,White,No,No,No,1983-04-24,39,Tony,Indian,Travelling,He/him/his,928 783 6888,Tony.Sanchez@mail.ca,1,-2,2,2,2,1,0,4,-2,2,2,-2,2,2,0,3,1,1,1,2,2,0,0,5
5581,Bob,Bayliss,Marketing,No,Male,Heterosexual,No,No,White,No,No,No,1965-09-17,57,Bob,Canadian,Travelling,He/him/his,460 168 5170,Bob.Bayliss@mail.ca,1,0,-2,2,2,1,1,3,2,2,0,2,1,0,1,4,1,1,2,-1,1,1,0,4
5582,Bryon,Lomax,HR,No,Male,Heterosexual,No,No,White,No,No,No,1987-12-05,34,Bryon,Moroccan,Cooking,He/him/his,420 741 4870,Bryon.Lomax@mail.ca,1,2,2,1,1,0,0,5,1,1,-2,1,-2,2,0,3,-1,2,1,-1,1,2,0,3
5583,Norah,Ballard,Finance,No,Non-binary/non-conforming,Heterosexual,No,No,Asian,No,No,No,1972-08-02,50,Norah,Chilean,Video Games,Ze/hir/hirs,816 455 6486,Norah.Ballard@mail.ca,0,-1,-2,1,1,2,1,2,0,2,1,-1,2,1,1,3,2,2,2,1,-2,1,0,4
5584,Phoebe,Bristow,IT,No,Female,Heterosexual,No,No,White,No,Yes,No,1986-07-07,36,Phoebe,Canadian,Reading,She/her/hers,218 879 3504,Phoebe.Bristow@mail.ca,0,-2,-1,1,0,2,2,1,-2,1,-2,2,1,2,0,3,1,0,-1,1,0,1,2,2
5585,Chris,Rowlands,Marketing,No,Female,Prefer not to say,Prefer not to say,No,White,No,No,No,1983-09-26,39,Chris,Canadian,Sports,She/her/hers,439 446 8091,Chris.Rowlands@mail.ca,0,0,2,0,0,0,4,1,-1,2,2,-1,2,2,0,3,-2,2,-2,0,1,2,1,2
5586,Tyler,Andrews,Sales,No,Male,Heterosexual,No,No,White,No,No,No,1980-09-07,42,Tyler,Canadian,Sports,He/him/his,954 165 9155,Tyler.Andrews@mail.ca,2,2,1,1,2,0,0,5,1,1,1,-2,1,1,0,4,-2,2,2,-1,2,2,0,3
5587,Erica,Harris,RD,No,Female,Heterosexual,No,No,White,No,No,No,1993-04-08,29,Erica,Canadian,Cooking,She/her/hers,425 874 6600,Erica.Harris@mail.ca,1,0,2,1,2,0,1,4,1,2,2,-2,1,1,0,4,0,-1,0,0,-1,2,3,0
5588,Gwen,Evans,Marketing,No,Female,Heterosexual,No,Yes,White,No,No,No,1959-12-03,62,Gwen,Canadian,Travelling,She/her/hers,700 758 2441,Gwen.Evans@mail.ca,-2,2,-1,1,1,2,0,3,0,2,1,0,2,0,2,3,-1,2,1,-1,-2,3,0,2
5589,Doug,Cox,HR,No,Female,Heterosexual,No,No,White,No,Yes,No,1995-05-27,27,Doug,English,Cooking,She/her/hers,663 732 9514,Doug.Cox@mail.ca,2,-1,2,-2,-2,3,0,2,-2,2,1,-2,1,2,0,3,0,2,2,2,1,0,1,4
5590,Louise,Donovan,RD,No,Male,Heterosexual,No,Yes,White,No,No,No,1982-09-01,40,Louise,American,Sports,He/him/his,269 352 9896,Louise.Donovan@mail.ca,-1,1,-1,1,0,2,1,2,-2,1,2,-1,2,2,0,3,0,1,1,2,2,0,1,4
5591,Greta,Baker,Finance,No,Male,Prefer not to say,Yes,No,White,No,No,No,1963-07-09,59,Greta,German,Video Games,He/him/his,777 637 2018,Greta.Baker@mail.ca,0,2,0,2,-2,1,2,2,1,-1,2,1,0,1,1,3,-2,-2,-2,1,-2,4,0,1
5592,Boris,Reyes,Sales,No,Male,Heterosexual,No,No,White,No,Yes,No,1988-07-08,34,Boris,Greek,Video Games,He/him/his,247 998 5174,Boris.Reyes@mail.ca,0,1,-2,1,1,1,1,3,-1,2,1,2,1,1,0,4,-2,0,2,-2,-1,3,1,1
5593,Ciara,Owens,IT,No,Male,Heterosexual,No,No,Asian,No,No,No,1990-11-17,31,Ciara,German,Cooking,He/him/his,174 816 6648,Ciara.Owens@mail.ca,-1,0,-1,1,1,2,1,2,-2,1,-1,1,0,2,1,2,0,-1,0,2,0,1,3,1
5594,Nathan,Smith,Finance,No,Male,Heterosexual,No,No,Asian,No,No,No,1994-10-20,27,Nathan,Indian,Music,He/him/his,868 835 1600,Nathan.Smith@mail.ca,-1,0,0,2,-2,2,2,1,2,1,1,0,1,0,1,4,-2,1,2,-2,2,2,0,3
5595,Victoria,Thatcher,Sales,Yes,Male,Heterosexual,No,No,White,Yes,No,No,1993-10-08,28,Victoria,Brazilian,Travelling,He/him/his,308 735 7682,Victoria.Thatcher@mail.ca,0,2,-2,1,2,1,1,3,2,-1,-1,1,-2,3,0,2,1,2,2,1,1,0,0,5
5596,Charlotte,Maxwell,Sales,No,Male,Heterosexual,No,No,Black,No,No,No,1981-12-06,40,Charlotte,Austrian,Music,He/him/his,494 503 2119,Charlotte.Maxwell@mail.ca,1,2,1,2,2,0,0,5,0,2,1,2,2,0,1,4,2,-2,0,0,0,1,3,1
5597,Roger,Fields,RD,No,Male,Heterosexual,No,No,Asian,No,No,No,1981-08-17,41,Roger,Mexican,Sports,He/him/his,476 203 5064,Roger.Fields@mail.ca,-1,-1,-2,2,1,3,0,2,1,1,2,2,1,0,0,5,0,2,1,-1,1,1,1,3
5598,Rae,Oakley,Finance,No,Male,Heterosexual,No,No,White,No,No,No,1979-05-12,43,Rae,Canadian,Music,He/him/his,839 302 6965,Rae.Oakley@mail.ca,-2,2,2,2,2,1,0,4,1,0,2,1,-2,1,1,3,2,2,-1,2,-2,2,0,3
5599,Mike,Becker,Finance,No,Female,Heterosexual,No,Yes,White,No,No,No,1987-08-01,35,Mike,Canadian,Cooking,She/her/hers,410 846 4257,Mike.Becker@mail.ca,1,2,2,-1,-2,2,0,3,2,2,2,1,1,0,0,5,-2,1,1,0,2,1,1,3
5600,Russel,Shepherd,Marketing,No,Female,Prefer not to say,Yes,No,White,No,No,No,1979-05-15,43,Russel,Canadian,Music,She/her/hers,935 520 4577,Russel.Shepherd@mail.ca,1,0,-2,2,-1,2,1,2,-2,1,1,0,-1,2,1,2,1,1,2,1,1,0,0,5
5601,Ember,Carson,Finance,No,Female,Heterosexual,No,No,White,Prefer not to say,No,No,1995-08-01,27,Ember,Canadian,Sports,She/her/hers,410 293 5690,Ember.Carson@mail.ca,-2,-2,0,2,-1,3,1,1,-1,-2,-2,0,-2,4,1,0,2,2,2,2,2,0,0,5
5602,Skylar,Allcott,HR,No,Female,Heterosexual,No,No,Black,No,No,No,1996-04-25,26,Skylar,Canadian,Cooking,She/her/hers,455 527 7574,Skylar.Allcott@mail.ca,0,2,0,2,1,0,2,3,2,2,2,0,2,0,1,4,2,1,0,1,1,0,1,4
5603,Estrella,Bowen,Sales,No,Female,Heterosexual,No,No,Asian,No,No,No,1987-08-02,35,Estrella,German,Fishing,She/her/hers,492 199 8615,Estrella.Bowen@mail.ca,-1,2,-2,-1,-2,4,0,1,0,1,-1,0,1,1,2,2,2,2,-1,2,-1,2,0,3
5604,Ada,Kennedy,Sales,No,Male,Heterosexual,No,No,Asian,No,No,No,1997-10-14,24,Ada,Canadian,Travelling,He/him/his,820 973 3372,Ada.Kennedy@mail.ca,-1,0,2,1,-1,2,1,2,0,2,1,2,1,0,1,4,-2,2,2,2,2,1,0,4
5605,Keira,Ellery,Operations,No,Female,Homosexual,Yes,No,White,No,No,No,1984-11-19,37,Keira,American,Music,She/her/hers,391 857 6454,Keira.Ellery@mail.ca,-2,2,-2,2,0,2,1,2,-1,1,-2,-1,2,3,0,2,2,1,2,0,0,0,2,3
5606,Alexander,Thompson,HR,No,Male,Heterosexual,No,No,White,No,No,No,1987-02-23,35,Alexander,Indian,Travelling,He/him/his,132 546 5890,Alexander.Thompson@mail.ca,1,-2,1,2,-1,2,0,3,-1,-2,2,1,-1,3,0,2,0,2,2,0,2,0,2,3
5607,Boris,Vollans,Finance,No,Female,Heterosexual,No,No,Other,No,No,No,1978-10-29,43,Boris,Argentinian,Music,She/her/hers,408 112 8433,Boris.Vollans@mail.ca,-1,-1,-1,2,2,3,0,2,-1,1,2,-1,-1,3,0,2,-2,2,2,-1,1,2,0,3
5608,Paige,Reid,Sales,No,Male,Heterosexual,No,No,White,No,No,No,1984-04-16,38,Paige,Canadian,Travelling,He/him/his,616 999 2451,Paige.Reid@mail.ca,0,2,0,2,1,0,2,3,-1,1,-2,1,2,2,0,3,-2,1,-2,1,2,2,0,3
5609,Moira,Wheeler,Operations,No,Female,Heterosexual,No,No,White,No,Yes,No,1990-07-14,32,Moira,Bangladeshi,Video Games,She/her/hers,993 789 2896,Moira.Wheeler@mail.ca,-2,0,-2,1,1,2,1,2,0,2,1,2,1,0,1,4,-1,1,2,0,-1,2,1,2
5610,Georgia,Wilkinson,IT,No,Female,Heterosexual,No,No,White,No,No,No,1969-09-22,53,Georgia,American,Reading,She/her/hers,106 165 1321,Georgia.Wilkinson@mail.ca,-2,0,-1,1,1,2,1,2,0,2,0,0,1,0,3,2,1,-1,-2,2,-2,3,0,2
